workbook_row_index,observed_block_code,global_year,global_county,rcw__card,rcw__bank_card,rcw__credit_card,rcw__transfers,rcw__electronic,rcw__check,rcw__autogiro,rcw__check_s_including_money_orders,rcw__total,rcw__card_1,rcw__bank_card_1,rcw__credit_card_1,rcw__gireringar,rcw__electronic_1,rcw__check_1,rcw__autogiro_1,rcw__check_s_including_money_orders_1,rcw__total_1,rcw__amount_of_atm_s,rcw__amount_of_transactions_millions,rcw__transaction_value_billions_of_kronor,rcw__payment_terminals,rcw__amount_of_terminals,rcw__amount_of_transactions_millions__dup2,rcw__service_method,rcw__service_type,rcw__service_location_id,rcw__bank,rcw__name,rcw__address,rcw__postal_number,rcw__postal_region,rcw__municipality,rcw__county_1,rcw__support,rcw__x,rcw__y,rcw__county_match,rcw__number_of_atms,rcw__number_of_transactions_withdrawals_millions,rcw__transaction_value_withdrawals_sek_billions,rcw__number_of_payment_terminals,rcw__number_of_transactions_millions,rcw__transaction_value_sek_billions,rcw__unnamed_46,rcw__unnamed_47,rcw__unnamed_48,rcw__unnamed_49,rcw__unnamed_50,rcw__unnamed_51,rcw__unnamed_52,rcw__unnamed_53,rcw__unnamed_54,rcw__card__dup2,rcw__debet_cards,rcw__credit_cards,rcw__credit_transfers,rcw__electronic__dup2,rcw__paper_based_form,rcw__direct_debet,rcw__cheques_including_bank_drafts,rcw__total__dup2,rcw__cards,rcw__debet_cards_1,rcw__credit_cards_1,rcw__credit_transfers_1,rcw__electronic_1__dup2,rcw__paper_based_form_1,rcw__direct_debet_1,rcw__cheques_including_bank_drafts_1,rcw__total_1__dup2
162,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,DB-007,Danske Bank,Danske Bank Norrköping,"Carl Johans Park, Drottninggatan 3",602 22,NORRKÖPING,Norrköpings municipality,,No,568897.0,6495480.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
163,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Cash withdraw,ATM,KTN-0179,Kontanten (Nokas CMS AB),CIRCLE K Norrköping Sthlmsv.,Stockholmsvägen 78 - 80,602 17,NORRKÖPING,Norrköpings municipality,,No,567800.0,6496420.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
164,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Cash withdraw,ATM,WLS-0060,Kontanten (Nokas CMS AB),Willy:s Norrköping Ingelsta 2212,Kromgatan 3 A,602 23,NORRKÖPING,Norrköpings municipality,,No,567610.0,6497467.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
165,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,HB-269,Handelsbanken,Handelsbanken Norrköping,Drottninggatan 6,602 24,NORRKÖPING,Norrköpings municipality,,No,568936.0,6495298.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
166,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Cash withdraw,Over the counter at agent,ICA-U-927109,ICA Banken,ICA Supermarket Vilbergen,Vilbergen Centrum,603 56,NORRKÖPING,Norrköpings municipality,,No,568061.0,6492904.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
167,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Cash withdraw,"Over the counter at agent,ATM",ICA-U-927088,ICA Banken,ICA Supermarket Östra Husby,Bygdevägen 7,610 24,VIKBOLANDET,Norrköpings municipality,,No,591165.0,6493932.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
168,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Cash withdraw,ATM,KTN-0157,Kontanten (Nokas CMS AB),CIRCLE K Söderköping Riksv.,Ågatan/Riksvägen,614 34,SÖDERKÖPING,Söderköpings municipality,,No,576582.0,6483323.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
169,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,DB-009,Danske Bank,Danske Bank Motala,Kungsgatan 13,591 30,MOTALA,Motala municipality,,No,501960.0,6488511.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
170,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,HB-262,Handelsbanken,Handelsbanken Motala,Repslagaregatan 10,591 30,MOTALA,Motala municipality,,No,502156.0,6488565.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
171,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Cash withdraw,Over the counter at agent,ICA-U-927098,ICA Banken,Maxi ICA Stormarknad Motala,Hökartorget,591 53,MOTALA,Motala municipality,,No,501998.0,6490768.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
172,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Cash withdraw,Bank counter,SPB-299,Vadstena Sparbank,Vadstena Sparbank,Storgatan 14 - 16,592 30,VADSTENA,Vadstena municipality,,No,493559.0,6478595.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
173,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,DB-010,Danske Bank,Danske Bank Mjölby,Kungsvägen 57,595 41,MJÖLBY,Mjölby municipality,,No,507577.0,6465018.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
174,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,HB-361,Handelsbanken,Handelsbanken Mjölby,Kungsvägen 65,595 41,MJÖLBY,Mjölby municipality,,No,507432.0,6465099.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
175,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with cash,SPB-300,Valdemarsviks Sparbank,Valdemarsviks Sparbank - Valdemarsvik,Storgatan 15,615 30,VALDEMARSVIK,Valdemarsviks municipality,,No,594155.0,6452480.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
176,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,DB-011,Danske Bank,Danske Bank Linköping - Storgatan,Storgatan 23,582 23,LINKÖPING,Linköpings municipality,,No,536471.0,6474639.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
177,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,DB-002,Danske Bank,Danske Bank Linköping - Tornby,Gottorpsgatan 1,582 73,LINKÖPING,Linköpings municipality,,No,535731.0,6476549.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
178,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,HB-273,Handelsbanken,Handelsbanken Linköping,Farbror Melins Torg 1,582 22,LINKÖPING,Linköpings municipality,,No,536647.0,6474786.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
179,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,DB-007,Danske Bank,Danske Bank Norrköping,"Carl Johans Park, Drottninggatan 3",602 22,NORRKÖPING,Norrköpings municipality,,No,568897.0,6495480.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
180,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,HB-269,Handelsbanken,Handelsbanken Norrköping,Drottninggatan 6,602 24,NORRKÖPING,Norrköpings municipality,,No,568936.0,6495298.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
181,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,DB-009,Danske Bank,Danske Bank Motala,Kungsgatan 13,591 30,MOTALA,Motala municipality,,No,501960.0,6488511.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
182,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,HB-262,Handelsbanken,Handelsbanken Motala,Repslagaregatan 10,591 30,MOTALA,Motala municipality,,No,502156.0,6488565.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
183,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,DB-010,Danske Bank,Danske Bank Mjölby,Kungsvägen 57,595 41,MJÖLBY,Mjölby municipality,,No,507577.0,6465018.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
184,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment services,Bank counter with account/card,HB-361,Handelsbanken,Handelsbanken Mjölby,Kungsvägen 65,595 41,MJÖLBY,Mjölby municipality,,No,507432.0,6465099.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
185,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment intermediary,Bank cashier with account/card,DB-011,Danske Bank,Danske Bank Linköping - Storgatan,Storgatan 23,582 23,LINKÖPING,Linköpings municipality,,No,536471.0,6474639.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
186,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment intermediary,Bank cashier with account/card,DB-010,Danske Bank,Danske Bank Mjölby,Kungsvägen 57,595 41,MJÖLBY,Mjölby municipality,,No,507577.0,6465018.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
187,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment intermediary,Bank cashier with account/card,DB-009,Danske Bank,Danske Bank Motala,Kungsgatan 13,591 30,MOTALA,Motala municipality,,No,501960.0,6488511.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
188,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment intermediary,Bank cashier with account/card,DB-007,Danske Bank,Danske Bank Norrköping,"Carl Johans Park, Drottninggatan 3",602 22,NORRKÖPING,Norrköpings municipality,,No,568897.0,6495480.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
189,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment intermediary,Bank cashier with account/card,DB-002,Danske Bank,Danske Bank Linköping - Tornby,Gottorpsgatan 1,582 73,LINKÖPING,Linköpings municipality,,No,535731.0,6476549.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
190,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment intermediary,Bank cashier with account/card,HB-361,Handelsbanken,Handelsbanken Mjölby,Kungsvägen 65,595 41,MJÖLBY,Mjölby municipality,,No,507432.0,6465099.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
191,RCW,2006.0,SE123 Östergötland,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,Payment intermediary,Bank cashier with account/card,HB-273,Handelsbanken,Handelsbanken Linköping,Farbror Melins Torg 1,582 22,LINKÖPING,Linköpings municipality,,No,536647.0,6474786.0,SE123 Östergötland,2815.60039761431,313.364,270.383026,184589.782,999.664666666667,423.0,,,,,,,,,,1212.062,971.6,240.462,574.809,484.0,90.809,196.57,0.81,1984.251,562.153254240283,432.153254240283,130.0,8666.343,8269.0,397.343,384.0,54.0,9666.49625424028
